,Date,User ID,Tweet,label
74,2023-04-15,634227637.0,kereta cepat cepat cepat,Negative
75,2023-04-15,4011609674.0,pak anies ustadz mana yg hafus ditemui dan ustadz juga tahu siapa saja yg layak ditemui barokallah pak anies dan gus baha,Positive
78,2023-04-15,634227637.0,lu jadiin masjid dan takjil sebagai materi cerita bohong,Negative
79,2023-04-15,4011609674.0,romadhon ketika amal dilipat gandakan ketika doa diijabah pak anies menyepi insya allah,Positive
84,2023-04-14,30766806.0,,Negative
85,2023-04-14,3158832157.0,selama ini si curut sitompul nggak waras kalau lgi memfitnah anies baswedan presiden ri,Positive
86,2023-04-14,30766806.0,festival hadrah seprovinsi jawa timur ishari nu gema abw via,Positive
87,2023-04-14,30766806.0,festival hadrah ramadhan  ishari nu gema abw,Positive
89,2023-04-14,428008436.0,anies presiden ri insya allahsehat terus pak,Positive
91,2023-04-14,30766806.0,,Negative
92,2023-04-14,40730991.0,saat di madinah mashaallah sampai penjual di madinah pun tahu pak bismillah pak anies jadi presiden biidznillah,Positive
95,2023-04-14,428008436.0,anies presiden ri insya allah,Positive
101,2023-04-14,106057603.0,partai berdiri bersama berkomitmen bersama untuk membangun perubahan untuk indonesia yang lebih baik menuju peradaban baru partai ke nya duta peradaban pendukung partai dalam mengusung anies rasyid baswedan sebagai calon presiden setuju ga fathur,Positive
102,2023-04-14,299732033.0,nakula pecah jutaan jemaah teriakkan anies presiden ke,Positive
104,2023-04-14,2580513709.0,insyaallah malah naik bila tetap dukung  anies jd presiden,Positive
110,2023-04-14,1322178134.0,dalam menghadapi pilpres nasdem sebelumnya telah mendeklarasikan mantan gubernur dki jakarta anies baswedan sebagai calon presiden prabowo subianto,Positive
117,2023-04-14,41730943.0,ketua badan pembina organisasi keanggotaan dan kaderisasi bpopkk dpp partai demokrat herman khaeron buka suara soal adanya isu yang mengusung menko polhukam mahfud md sebagai pendamping anies baswedan pada pemilihan presiden,Positive
120,2023-04-14,3306055003.0,dan anies baswedan dalam survei mengenai kandidat calon presiden untuk pemilu di indonesia prabowo subianto,Negative
121,2023-04-14,3306055003.0,survei terbaru mengenai bursa calon presiden untuk pemilu yang dilakukan indonesia survey center isc menemukan bahwa prabowo subianto unggul dari ganjar pranowo dan anies baswedan prabowo subianto,Negative
124,2023-04-14,971638117.0,wahai orang baik  dikenal solid ayo follow acount resmi pks dan presiden pks agar tembus juta follower sd rabu februari pks menang anies presiden lihat video ayiceopesantrenpolitikcom,Positive
131,2023-04-14,516555256.0,sy dukung anies baswedan jadi presiden ke,Positive
135,2023-04-13,138632715.0,inismyname anies baswedan saja anak muda cerdas inshaallah menjadi presiden ri,Positive
152,2023-04-13,2920816987.0,mudahan presiden republik indonesia anies baswedan,Positive
155,2023-04-13,59677074.0,raffi sama nagita nasibnya ga akan jauh beda sama bohir yg sekarang lagi sibuk ngamanin periode kalau anies jadi presiden,Positive
159,2023-04-13,2504072815.0,pak moeldoko membantah tudingan ahy bahwa peninjauan kembali pk yang dilayangkan untuk menjegal anies baswedan sebagai calon presiden gak ada hubungannya dengan anies suka berhalusinasi,Positive
163,2023-04-13,306615832.0,prabowo puan vs anies khofifah siapa jadi presiden ri,Negative
169,2023-04-13,517937866.0,hidup anies presiden ke,Positive
183,2023-04-13,634227637.0,koruptor menyebar,Negative
189,2023-04-13,509652077.0,andai pak sandi ini ga nerima pinangan jd cawapres dan tetap jd wagub bs jd gubernur dki andai anies yg kepilih jd presiden bs jd cawapres anies bs jd presiden,Positive
190,2023-04-13,3158832157.0,chotimah ri buzzerp recehan makin panik dan ketakutan anies baswedan presiden ri,Positive
191,2023-04-13,3158832157.0,sudah hilang akal buzzerp recehan untuk memfitnah anies baswedan presiden,Positive
211,2023-04-12,1916893075.0,insya allah pak anies presiden republik indonesia,Positive
214,2023-04-12,1623010292.0,selama anies maju di pemilu maka iblis dr bani cebong spt ade ini akan selalu berusaha sekuat tenaga mengganggu utk menggagalkn pencalonan anies sbg capreskrn iblis akn kepanasan klo org baik jd presiden,Positive
231,2023-04-12,497574374.0,didu ri kalau inimah sedekah pak meski jelas foto terpanpang dan ada tulisan presiden alasannya karena bukan anies pelakunya tapi kalau anies meski jumatan dimasjid maka itu kampanye anda sehat ri,Negative
239,2023-04-12,3158832157.0,sudah mandul serangan densy ke anies baswedan presiden ri,Negative
249,2023-04-12,3306055003.0,peneliti senior indonesia survey center isc chairul ansari mengungkapkan empat alasan prabowo subianto lebih unggul dari ganjar pranowo dan anies baswedan dalam survei bursa calon presiden untuk pemilu mendatang prabowo subianto,Negative
252,2023-04-12,55507370.0,sosok mahfud md digadanggadang cocok untuk menjadi calon wakil presiden pasangan anies baswedan ataupun ganjar pranowo dalam kancah pilpres simak berita selengkapnya di politik,Positive
254,2023-04-12,284771200.0,anies baswedan,Positive
255,2023-04-12,2989509481.0,anies baswedan,Positive
256,2023-04-12,2829775256.0,anies baswedan,Positive
257,2023-04-12,2214699186.0,anies baswedan,Positive
258,2023-04-12,298356051.0,anies baswedan,Positive
282,2023-04-12,465280582.0,simak bukan ganjar anies ataupun prabowo ahli tarot ramal presiden itu keturunan jawa dan suka pakai topi poskota,Negative
283,2023-04-12,990237626.0,mahfud md dinilai tidak cocok mendampingi anies baswedan bertarung di pilpres karena bagian dari rezim pemerintahan presiden joko widodo bagaimana menurutmu tulis di kolom komentar ya,Negative
284,2023-04-12,2718336037.0,sir mp relawan presiden jokowi harus netral pada pilpres sikap tersebut bisa menyelamatkan bangsa ini termasuk karir politik jokowi setelah turun dari kursi presiden jika jokowi tdk netral nasibnya terancam pasca purna tugas tirulah sikap netral sby di masa akhir jabatannya pd th,Positive
285,2023-04-12,2718336037.0,sir mp relawan presiden jokowi harus netral pada pilpres sikap tersebut bisa menyelamatkan bangsa ini termasuk karir politik jokowi setelah turun dari kursi presiden jika jokowi tdk netral nasibnya terancam pasca purna tugas tirulah sikap netral sby di masa akhir jabatannya th,Positive
290,2023-04-12,1319417731.0,inismyname iya jokowi aja jd presiden didukung gerindra apalagi anies,Positive
292,2023-04-12,199609723.0,ditunggu saja presiden bpk anies baswedan jgn panik dan stres gt lah,Positive
305,2023-04-11,86900207.0,pak menteri kalah ditikungan mulu ma abangda yang akhlaknya super duperitu ganti presiden,Positive
306,2023-04-11,634227637.0,lapor beli token listrik prabayar di pln mobile rincian sbb listrik pln denom rp biaya layanan rp metode pembayaran melalui va total bayar rp kwh yang didapat jadi harga kwh rpkwh,Negative
307,2023-04-11,199609723.0,siap presiden orang cerdas pilih anies baswedan,Positive
308,2023-04-11,262626909.0,abdillahtoha insya allah pak anies presiden ri,Positive
309,2023-04-11,174453386.0,fahnoor inismyname org itu aneh pa anies diem aja salah dia uda warga biasa kalo kasih pendapat beda lagi narasi org siapa eluh pejabat bukan ngadih pendapat belom jadi presiden uda minta bukti perubahannya dimana aneh,Positive
311,2023-04-11,553451866.0,anies presiden ri,Positive
315,2023-04-11,384190172.0,alhamdulillah dukungan utk mas di pilpres hadir di tingkat desa bismillah mas anies the next presiden ri aamiin sir relawan pemilugembira,Positive
386,2023-04-11,100501797.0,yang ngomong sekelas sampah bah mana gw percaya pak anies calon presiden indonesia,Positive
390,2023-04-11,131875808.0,nng sama berarti jkw ps insya allah anies presiden indonesia,Positive
392,2023-04-10,567132989.0,bahrawi santai aja nabi aja di fitnah sampai dibakar apalagi anies makin mantap aja nih presiden kita,Positive
397,2023-04-10,79380990.0,fahnoor inismyname nggak penting bang cuma orang yg ketakutan anies jadi presiden,Positive
398,2023-04-10,1285340365.0,perubahan itu mksdx presiden itu pasti berubah apakah ke prabowo atau ke ganjar makanya anies gk ngomong perubahan program,Negative
406,2023-04-10,127146934.0,the real president masih dikuasai rezimjika istana gak happy pencapresan anies itu wajar masih rezim skrg yg akan memimpin lihatlah nanti prabowo akan menjadi presiden,Negative
410,2023-04-10,198888246.0,aamiiiin anies presiden,Positive
418,2023-04-10,2378093888.0,rosiade anies untuk presiden,Positive
419,2023-04-10,2378093888.0,rosiade anies untuk presiden,Positive
442,2023-04-10,117694469.0,issue hanya seorang anies bikin panas semua sampai bikin koalisi gemuk bismillah anies presiden,Positive
454,2023-04-10,3548868619.0,presiden pks bicara peluang duet aniessandi di pilpres,Positive
456,2023-04-10,22365191.0,deklarasi simpul energi garuda keadilan siap menangkan pks dan anies baswedan kami pemudapemudi pks dengan ini berikrar bahwa kami siap menangkan pks dan anies baswedan di pemilu dan pilpres tutur faruq presiden garuda keadilan,Positive
460,2023-04-10,59677074.0,sudah lah ngga akan menang lawan ferdy sambo kalau mau keadilan yang mungkin sejalan dgn hati nurani kita ya pilih anies baswedan nanti sebagai presiden,Positive
471,2023-04-09,117694469.0,bismillah dengan niat perubahan indonesia lebih baik anies baswedan presiden share dan like yang kita punya persatuan bukan modal uang serta koalisi besartapi dengan semangat perubahan indonesia kita lawan oligarki share video ini relawan anies terimakasih,Positive
476,2023-04-09,1373657900.0,pks menang anies presiden dari damansara kuala lumpur,Positive
484,2023-04-09,374842781.0,enjeull kita kasih gassss kan biar pak anies segera naik dan goal presiden ri,Positive
486,2023-04-09,756374106.0,asmara anies didu saewad idha sir,Negative
509,2023-04-09,172766975.0,prabowoganjaranies kalau orang ini nanti menjadi calon presiden pada tahun menurutmu siapa yg akan dapat suara terbanyak ayo dipilih dipilih ditutup besok senin jam ya,Negative
510,2023-04-09,771030588.0,politisi partai gerindra sandiaga uno menjawab soal diduetkan kembali dengan mantan gubernur dki jakarta anies baswedan dalam pemilihan presiden mendatang,Negative
518,2023-04-09,3180698048.0,rosiade aahhh tenane to bang rosiade survei ps gp arb gak apalah yang penting insya allah pak anies rasyid baswedan menang presiden,Positive
521,2023-04-09,255866913.0,politisi partai gerindra sandiaga uno menjawab soal diduetkan kembali dengan mantan gubernur dki jakarta anies baswedan dalam pemilihan presiden mendatang,Negative
528,2023-04-09,174182746.0,apakah maksud zulhas presiden jokowi kendalikan koalisi besar utk melawan pak anies di pilpres bila presiden tidak bisa netral di pilpres nanti bagaimana dgn lembaga negara yg berada di bawah kendali presiden bisa dijamin netralitasnya,Negative
549,2023-04-09,384190172.0,sudah pas itu kata bang mas adlh capres yg tumbuh bersemi di hati rkyt indonesia atas izin allah mas anies jd presiden ri aamiin sir relawan pemilugembira,Positive
550,2023-04-09,284771200.0,,Negative
551,2023-04-09,284771200.0,,Negative
552,2023-04-09,284771200.0,,Negative
553,2023-04-09,2989509481.0,,Negative
554,2023-04-09,2989509481.0,,Negative
555,2023-04-09,2989509481.0,,Negative
556,2023-04-09,2829775256.0,,Negative
557,2023-04-09,2829775256.0,,Negative
559,2023-04-09,2829775256.0,,Negative
560,2023-04-09,2214699186.0,,Negative
561,2023-04-09,2214699186.0,,Negative
562,2023-04-09,2214699186.0,,Negative
563,2023-04-09,2214699186.0,,Negative
564,2023-04-09,298356051.0,,Negative
565,2023-04-09,298356051.0,,Negative
566,2023-04-09,298356051.0,,Negative
585,2023-04-09,58880688.0,sandiaga uno jawab wacana dampingi anies baswedan di pilpres restu prabowo jadi acuan sandiaga uno menjawab wacana dipasangkannya ia dengan calon presiden capres usungan nasdem anies baswedan restu prabowo jadi acuan,Negative
586,2023-04-09,60877658.0,oh pengangguran pantesss mau nyinyir tp lg puasan hahaha anies itu bkn pengangguran mas tp pensiunan rektor menteri dan gubernur skrg lg persiapan mau jd presiden indonesia tahun,Positive
587,2023-04-09,788744100.0,buka bersama anak yatim garda pemuda nasdem riau siap menangkan anies calon presiden,Positive
599,2023-04-08,634227637.0,klaim miliaran tapi tak ada pasien ini kejahatan bidang kesehatan,Negative
612,2023-04-08,428008436.0,samosir indah sekali diksinyainsya allah jika dia berkehendak pak anies presiden ri,Positive
615,2023-04-08,64081822.0,sy dukung pak anies jd presiden ke,Positive
618,2023-04-08,3311131717.0,bagi kami anies presiden lihat video bung adam ali,Positive
620,2023-04-08,2540384172.0,semoga rakyat di cerdas dlm pilihan presiden krn gelagat gerombolan partai di luar koalisi perubahan rame keroyok pengusung anies baswedan pdip last minute akan bergabung jadi pimpinan partai koalisi besar,Positive
627,2023-04-08,1695601676.0,saya dukung anies jadi presiden ke merdekaaaaa skarang baru presiden ke sabar ya pak anies,Positive
629,2023-04-08,634227637.0,negara itu milik rakyat pemerintah itu hadir untuk sejahterakan rakyat,Positive
630,2023-04-08,2838677479.0,inismyname sesuai dengan apa yang di sampaikan oleh alm gusdur bahwa orang yang paling ikhlas di negara ini adalah prabowo dulu telah menjadilan jokowi jadi presiden dan insyaallah di anies yang bakalan jadi presidennya,Positive
631,2023-04-08,634227637.0,banyak kios yang dikontrakkan banyak pedagang tanpa sewa kios apakah ekonomi ri baik saja,Negative
636,2023-04-08,2329144706.0,pengamat komunikasi politik universitas gadjah mada ugm nyarwi ahmad mengatakan gubernur jawa barat ridwan kamil bisa jadi kuda hitam bakal wakil calon presiden mendampingi anies baswedan pada pemilu,Negative
637,2023-04-08,2330187594.0,pengamat komunikasi politik universitas gadjah mada ugm nyarwi ahmad mengatakan gubernur jawa barat ridwan kamil bisa jadi kuda hitam bakal wakil calon presiden mendampingi anies baswedan pada pemilu,Negative
638,2023-04-08,2307448885.0,pengamat komunikasi politik universitas gadjah mada ugm nyarwi ahmad mengatakan gubernur jawa barat ridwan kamil bisa jadi kuda hitam bakal wakil calon presiden mendampingi anies baswedan pada pemilu,Negative
646,2023-04-08,384190172.0,mas adlh cnth pemimpin yg kebijakannya berorientasi pd pemenuhan hak dsr hdp masyarakatnya atas izin allah beliau presiden plhn rkyt di aamiin sir relawan pemilugembira,Positive
649,2023-04-08,732527053.0,trisatya setuju mas tetep anies presiden masa bodo dengan kualisi besar,Positive
657,2023-04-08,604346693.0,anies baswedan pasti dipilih dong support penuh anies baswedan untuk presiden ri ke,Positive
658,2023-04-08,298356051.0,generasi milenial pilih anies baswedan sebagai presiden ri  thread,Positive
659,2023-04-08,2925381554.0,jangan mimpi anies jadi presiden di bos untuk jd capres pun belum tentu karena nasdem dan demokrat akan kembali ke habitat nya mending perjuangkan pt jd bs lewat jalur indepnden ga dijajah oleh parpol,Negative
660,2023-04-08,567132989.0,ri perjuangan hasil revolusi mental preseden jikowo yg kritik pemeribtah target dikandangin atau making teriak maling agar tampak bersih atau tetiak maling iblis krn tidak kebagian atau stop petugas partai anies presiden,Negative
662,2023-04-07,89575980.0,ini alasan mengapa warga nu harus pilih anies jadi presiden di,Positive
674,2023-04-07,59677074.0,melihat percaturan politik jelang memang seru incumbent pingin periode di block pdip dkk incumbent ajukan ganjar diblock pdip mrk ajukan puan ganjar digenjet istana melawan pdip gencet presiden anies maju didukung nasdem pks demokrat ummat,Negative
678,2023-04-07,306615832.0,asmara anies pemimpin pro rakyat presiden ri,Positive
679,2023-04-07,306615832.0,anies pemimpin pro rakyat presiden ri,Positive
683,2023-04-07,306615832.0,anies pemimpin pro rakyat presiden ri,Positive
686,2023-04-07,3097054754.0,kun fayakun jika allah berkehendak maka terjadilah anies presiden aamiin,Positive
688,2023-04-07,306615832.0,anies pemimpin bersih jujur dan cerdas saatnya lawan oligarki lawan korupsi selamatkan indonesia anies presiden ri,Positive
691,2023-04-07,306615832.0,anies pemimpin pro rakyat presiden ri,Positive
693,2023-04-07,428008436.0,insya allah pak anies presiden ri,Positive
694,2023-04-07,458973411.0,pengamat komunikasi politik universitas gadjah mada ugm nyarwi ahmad mengatakan gubernur jawa barat ridwan kamil bisa jadi kuda hitam bakal wakil calon presiden mendampingi anies baswedan pada pemilu,Positive
695,2023-04-07,2289151884.0,pengamat komunikasi politik universitas gadjah mada ugm nyarwi ahmad mengatakan gubernur jawa barat ridwan kamil bisa jadi kuda hitam bakal wakil calon presiden mendampingi anies baswedan pada pemilu,Positive
696,2023-04-07,2304024478.0,pengamat komunikasi politik universitas gadjah mada ugm nyarwi ahmad mengatakan gubernur jawa barat ridwan kamil bisa jadi kuda hitam bakal wakil calon presiden mendampingi anies baswedan pada pemilu,Positive
698,2023-04-07,1637397794.0,yang penting anies baswedan presiden ri,Positive
701,2023-04-07,1470502405.0,kami siap berikhtiar bib utk anies baswedan sampai jadi presiden ri,Positive
702,2023-04-07,147198181.0,anies pintar berteori banyak program yang tidak bermanfaat dikerjakan air dimasukkan ke dalam tanah dp nol persen kalau begini bagaimana bisa memimpin rakyat yang juta jiwa bisa cerai berai deh prabowo presiden,Positive
704,2023-04-07,2703433297.0,parrtai demokrat kubu moeldoko membantah tudingan bahwa peninjauan kembali pk yang dilayangkan untuk menjegal anies baswedan sebagai calon presiden pk adalah bagian dari persoalan internal demokrat catat ya bocil moeldoko,Negative
705,2023-04-07,1306988533.0,partai demokrat kubu moeldoko membantah tudingan ketua umum partai demokrat agus harimurti yudhoyono ahy bahwa peninjauan kembali pk yang dilayangkan untuk menjegal anies baswedan sebagai calon presiden,Negative
707,2023-04-07,449738510.0,idha smg pak anies jadi presiden ri,Positive
718,2023-04-07,634227637.0,pak prabowo itu tak akan mau melindungi orang yang melanggar hukum,Negative
727,2023-04-07,436200155.0,nu memilih anies baswedan sebagai presiden ri yuk rapatkan barisan yuk dukung koalisi pks pd nasdem yuk kolaborasi untuk membangun negeri bersama anies baswedan,Positive
732,2023-04-06,634227637.0,titik nol nusantara itu di ujung pulau aceh dan papua,Negative
733,2023-04-06,65683159.0,krn bukan pak coba kalo pak anies yg ngelakuinudh hebooh semua buzzerp dan ri langsung ngebaned dr pemilu kata bawaslukebetulan nee ada cara buat ngejegal anies jd presiden,Positive
736,2023-04-06,101517346.0,inismyname fahnoor hanya prabowo mampu meneruskan pekerjaan jokowi dan oligarki betul gak bang makanya aku pasti mendoakan pa prabowo jd calon presiden dan pa anies jd presiden,Positive
742,2023-04-06,1470502405.0,alangkah bahagianya jika punya presiden seperti sosok pak anies org cerdas santun jujur amanah indonesia harum di mata dunia,Positive
747,2023-04-06,178638003.0,ri pokoknya kalo bukan anies aman mau black campaign juga bebasssss ga usah pemilu langsung aja kasih kursi presiden sama dpr ke banteng,Positive
748,2023-04-06,436561920.0,tandatangani piagam kerjasama nasdem demokrat dan pks tetapkan anies baswedan calon presiden radar bahtera,Positive
749,2023-04-06,436561920.0,tandatangani piagam kerja sama nasdem demokrat dan pks tetapkan anies baswedan calon presiden,Positive
752,2023-04-06,306615832.0,anies pemimpin bersih cerdas anti korupsi membuat oligarki dan koruptor gemetar mari selamatkan indonesia anies presiden ri,Positive
756,2023-04-06,80559922.0,pdip udah resmi jadi parpol yang akan mengikuti pemilu tentunya pembagian amplop berlogo pdip bisa dikategorikan sebagai curi start kampanye sedangkan anies yang sering dapat warning justru belum resmi calon presiden yang ditetapkan kpu,Negative
758,2023-04-06,78855107.0,utk apa bikin koalisi besar klo tidak ada perubahan dri rezim skrgini strategi para oligarki yang ingi memecah suara rakyat utk menjatuhkan pak anies sebagai presiden insya allah rakyat bersama pak anies utk perubahan,Positive
763,2023-04-06,428008436.0,tikadrun anies baswedan is the best presiden ri insya allah,Positive
765,2023-04-06,457892257.0,pengamat komunikasi politik universitas gadjah mada ugm nyarwi ahmad mengatakan gubernur jawa barat ridwan kamil bisa jadi kuda hitam bakal wakil calon presiden mendampingi anies baswedan pada pemilu,Negative
772,2023-04-06,306615832.0,tidak ada yang paling ditakutkan koruptor selain pemimpin yang jujur cerdas bersih dan berani anies presiden ri,Positive
786,2023-04-05,81386247.0,anies presiden ri th isyaallah,Positive
788,2023-04-05,306615832.0,ya akur saja bro saya suka prabowo tapi dukung anies presiden ri,Positive
792,2023-04-05,702091153.0,jiah si desi lagi bodo amat des ngomong ampe mulut berbusa gue tetap pilih anies baswedan presiden ri kaga ada lawaann,Positive
800,2023-04-05,49559189.0,mungkin akan diubah lebih sempurna oleh anies kalau jadi presiden atau dicabut kembali oleh dpr ri yang baru anies kalau jadi presiden kalaujadi presiden kalau koalisi perubahan memperoleh kursi lebih dari kenapa tidak sekarang karena tidak mampu,Positive
806,2023-04-05,1180745088.0,gw berharap pak anies jadi presiden tapi andaikata gak jadipungw sepertinya agak legasoale ntar di tahun puncaknya kekacauan indonesia atas hutang yg gak sanggup dibayar ekonomi yg nyungsep dan sangat sulit diperbaikipejabat yg super korup dan ngeyel,Positive
811,2023-04-05,30766806.0,pak hasto ini sekjen partai besar kok narasi ngelesnya bodoh begitu sih emang anies siapa disuruh komentar soal kebijakan negara begitu ntar tanya anies kalo anies sudah jadi presiden resmi skrg mah lu mangap aja sendiri deh pak hasto,Positive
821,2023-04-05,306615832.0,tv orang tua yang cerdas pantas menurun ke anaknya anies pemimpin jujur bersih dan cerdas presiden ri,Positive
822,2023-04-05,306615832.0,tv luar biasa inilah pemimpin sejati mau mendengarkan suara rakyat anies presiden ri,Positive
825,2023-04-05,71436318.0,lantas apakah koalisi ini akan mengusung prabowo subianto menjadi bakal calon presiden benarkah koalisi ini dibentuk untuk melawan anies baswedan pada pemilu satumeja,Negative
832,2023-04-05,2651176428.0,satunya perubahan yang akan terjadi di pasca pilpres jika diikuti oleh ganjar prabowo dan anies adalah presiden baru seluruhnya otomatis menyandang predikat perubahan,Positive
841,2023-04-04,89575980.0,babak baru penjegalan anies rasyid baswedan sebagai calon presiden oleh oknum istana dan kpk,Negative
842,2023-04-04,199609723.0,waspadalah jgn sampai kalian ketipu sepak terjangbkebusukan mereka tetap bersama kepada org yg membela masyarakat utk menuju indonesia perubahan maka pilihlah bpk anies baswedan presiden,Positive
845,2023-04-04,1354194240.0,saya jelasin yaa sapa itu anies pake gaya bicara rocky gerung anies itu presiden,Positive
853,2023-04-04,306615832.0,prabowo airlangga vs anies khofifah siapa jadi presiden ri,Negative
857,2023-04-04,2597366544.0,fahnoor inismyname mohon maaf saya sudah memberikan suara saya di  pilpres utk pak prabowo tapi untuk saya akan memilih pak anies untuk me jadi presiden ri karena saya melihat hanya di bawah kepemimpinan pak anies indonesia akan menjadi jauh lebih baik,Positive
863,2023-04-04,2992304730.0,semoga allah swt segera mencabut nyawa pejabat jahat amp rakus yg sdg berkuasa yg sdg berusaha menggagalkan pencalonan bang anies  baswedan jadi calon presiden pd pilpres via malaikat maut untuk diminta tanggung jawabnya dlm kubur,Negative
864,2023-04-04,199609723.0,asmara semakin jls peran semua lini utk jegal anies baswedan jd presiden semakin semangat masyarakat utk mendukung anies baswedan for presiden,Positive
869,2023-04-04,2992304730.0,ya allah ya rabbana jagalah amp lindungilah bang anies  baswedan dari rencana jahat amp makar jahat olygarky cina kafir taipan komunis peking amp kaum penghianat bangsa dlm pilpres via kpu amp bawaslu yg berniat jahat amp curang amp takdirkanlah beliau jadi presiden kami th,Positive
874,2023-04-04,555668508.0,anies inshaallah presiden ri amiinn yra itu aja bangbiar gak lupa,Positive
875,2023-04-04,113849880.0,salam sehat selalu pa anies mulai basmi semua buzzer dan cebong tukang adu domba rakyat bpk tidak perlu memelihara anjing peking utk menggonggong orang yg mengkritik bapak karena bapak memang punya kapasitas sbg seorang presiden tdk planga plongo,Positive
876,2023-04-04,114697372.0,selamatkan partai demokrat yang ingin dirampas untuk menghentikan pencalonan anies baswedan pemilu presiden klik youtube tonton dan subscribe,Positive
882,2023-04-03,3158832157.0,mau mundur mau maju mau benar mau salah yang pasti anies baswedan presiden,Positive
888,2023-04-03,702091153.0, lu mau ngomong ape kek segala oligarki ngerti oligarki ngga ampemulut berbusa gue tetap pilih anies baswedan presiden ri,Positive
889,2023-04-03,2360814355.0,pk ke mahkamah agung diajukan kepala staff presiden ksp moeldoko adalah upaya guna menggagalkan pencapresan anies baswedan di pilpres kenakalan bahar newcastle senin,Negative
897,2023-04-03,565546641.0,saat pak anies jd presiden nanti semoga rezim pak anies membersihkan bangsa ini dari bandit seperti si pemaksa formula  ini dan menjadikan mereka membusuk di penjara,Positive
904,2023-04-03,255866913.0,ketua umum partai demokrat agus harimurti yudhoyono atau ahy menilai ada upaya serius untuk menggagalkan pencalonan anies baswedan sebagai calon presiden pada pilpres,Negative
909,2023-04-03,114701543.0,udh pas cocok prabowoganjar presiden survei presiden ri insya allah anies baswedan,Positive
916,2023-04-02,30617522.0,tembus ribu komentar unggahan ganjar soal mudik gratis full hujatan netizen fix anies yang bakal jadi presiden,Positive
927,2023-04-02,1660344097.0,pengamat komunikasi politik universitas gadjah mada ugm nyarwi ahmad mengatakan gubernur jawa barat ridwan kamil bisa jadi kuda hitam bakal wakil calon presiden mendampingi anies baswedan pada pemilu,Negative
929,2023-04-02,2438593970.0,sudah om gpp fokus om pak anies jg sangat legowo kejadian saat itu dengan dalih protokoler presiden pak anies jg berkata dengan santai tak apa apa yg penting persija nya juara,Positive
933,2023-04-02,2421762716.0,hari ini partai koalisi pemerintah mengumumkan prabowo subianto calon presiden amp airlangga hartarto wakil presiden di tahun sementara partai lain sepakat anies baswedan capres mereka tinggal pdip belum mengumumkan menurut anda siapa akhirnya calon pdip,Negative
935,2023-04-02,46693036.0,organisasi korps alumni himpunan mahasiswa islam kahmi provinsi sulawesi selatan masih melihat dan menunggu perkembangan berkaitan kontestasi pemilihan presiden dan wakil presiden pada februari namun kahmi sulsel menilai anies baswedan sudah,Positive
940,2023-04-02,2388920300.0,pengamat komunikasi politik universitas gadjah mada ugm nyarwi ahmad mengatakan gubernur jawa barat ridwan kamil bisa jadi kuda hitam bakal wakil calon presiden mendampingi anies baswedan pada pemilu,Negative
944,2023-04-02,381617436.0,didu insya allah pak anies baswedan jadi presiden ri aamiin,Positive
956,2023-04-01,60877658.0,madin tweet iya bener juga kalo allah swt menghendaki anies jd presiden kita bisa apa,Positive
970,2023-04-01,3699125119.0,asmara cebong pd berkeliaran cari makan pa anies presiden di,Positive
