,Date,User ID,Tweet,label
18,2023-04-16,,sehat selalu bapak prabowo subianto presiden ri,Positive
19,2023-04-16,171458202.0,amien rais akan pilih prabowo subianto bila anies baswedan gagal jadi calon presiden pada pilpres,Negative
20,2023-04-16,634227637.0,anies prabowo,Negative
21,2023-04-16,,inismyname fahnoor dasco,Negative
22,2023-04-16,252415154.0,sngt tergantung presiden yg akan terpilih di kl saya berfikir secara intelektual bukan ikutan hanya presiden yg punya wibawa yg bs membantu kondisi ekonomi indonesia bukan presiden model jokowi tapi presiden bukan saya ikutan yg lain ini sdh dr dl jaman ada sby,Negative
23,2023-04-16,465280582.0,mulyadi minta ketua dprd kabupaten bogor jadikan prabowo subianto presiden di pemilu bogor rumah utama gerindra rbg,Positive
24,2023-04-16,,koordinasi bersama dpc gerindra kabsragen dengan dpd gerindra jateng tentang bacaleg bakal calon legislatif tahun nantinya salam indonesia raya gerindra menang prabowo presiden,Positive
25,2023-04-16,,inismyname he he yang perlu itu memenangkan hati rakyat meskipun tidak harus jadi presiden ente aham,Negative
26,2023-04-16,,prabowo subianto sang pelanggar ham berat tak pantas jadi presiden di indonesia,Negative
27,2023-04-16,,saya yakin lebih dari separuh dps tersebut akan memilih pak sebagai presiden nkri,Positive
28,2023-04-16,313056524.0,mari kita berdoa bersama untuk kesehatan pak agar bisa mengikuti kontestasi pilpres sampai akhirnya bisa menghadiri acara pelantikan atau sebagai presiden ri ke aamiin,Positive
29,2023-04-15,,maaf ya itu urusan pak jokowi aku ga ikut nimbrung mau merekom ganjar airlangga erick atau siapalah itu terserah pak jokowi karena beliau punya kepentingan sendiri aku hanya dukung pak prabowo jadi presiden,Positive
30,2023-04-15,,prabowo presiden amin,Positive
31,2023-04-15,,seleksi alambiarlah mereka datang tanpa diminta tanpa dikasih janji tapi mereka datang karena sadar begitu layaknya seorang untuk didukung meneruskan yang sudah lakukan untuk republik tercinta,Positive
32,2023-04-15,,saya haqqul yakin pak prabowo akan memenangkan pilpres nanti dan akan menjadi presiden republik indonesia yang ke insya allah amin ya rabbal alamin,Positive
33,2023-04-15,2385926900.0,elektabilitas prabowo berada di no setelah di endorse presiden jokowi pertanyaannya jika ijtima ulama kelompok rizieq shihab hti fpi pa gnpf ulama mendukung prabowo capres apa pendapat kalian,Positive
34,2023-04-15,79178176.0,berbagi takjil di badan pemenangan presiden prabowo di kawasan slipi,Positive
35,2023-04-15,2904608412.0,fahnoor inismyname di bulan ramadhan ini kami berdoa yuk aminkan yg terbaik buat tokoh ini smoga pak prabowo pak ganjar menjadi calon yg baik sebaik pak anis dan smoga pak anis menjadi presiden yang baik aaaamiiiinnnn,Negative
36,2023-04-15,,hebat prabowo presiden,Positive
37,2023-04-15,,bukber bareng serturkur pac duren sawitsudah waktunya pak prabowo presiden meja makannya saja tidak di pesan sudah ngasih kode no,Positive
38,2023-04-15,,ayah amin al fatihah,Negative
39,2023-04-15,,prabowo sudah di usung jadi capres wan abud malah sudah keliling nusantara kampanye sudah jadi presiden nah pak ganjar malah belum ada di usung satupun partai tapi elektabilitas selalu no gimana kalau ada yg usung satu putaran kelar presiden,Negative
40,2023-04-15,,skenario tktk transfer knowledge antara capres dan presiden prabowo wi spill tutor menang dong jokowi ybba yang banteng banteng aza prabowo,Positive
41,2023-04-15,576755999.0,look jadiin presiden,Negative
42,2023-04-15,,prabowo subianto sang pelanggar ham berat tidaklah pantas jadi presiden di indonesia,Negative
43,2023-04-15,,prabowo subianto sang prlanggar ham berat tidak pantas jadi presiden di indonesia kepada pak prabowo tolong kembalikan kawan kami yang kau culik,Negative
44,2023-04-15,768652236.0,prabowo subianto sang pelanggar ham berat tidak pantas jadi presiden di indonesia rip mark hotman kerasa sold out alice in borderland yana quora bima bank jihyo blink cat chanyeol,Negative
45,2023-04-15,,,Negative
46,2023-04-15,576755999.0,fahnoor inismyname presiden,Positive
47,2023-04-15,576755999.0,siap kita ganti presiden,Positive
48,2023-04-15,1373010710.0,relawan prabowo presiden,Positive
49,2023-04-15,1373010710.0,prabowo presiden kita,Positive
50,2023-04-15,,pak ganjar presiden ri saat ini hanya pak ganjar yg jadi pilihan bukan prabowo apalagi anis baswedan,Negative
51,2023-04-15,151804263.0,tanoe selamat utk mempelai berdua selamat utk pak hary tanoe dan ibu acara pencatatan pernikahannya disaksikan presiden pada era yang berbeda jokowi presiden dan prabowo presiden,Negative
52,2023-04-15,, tau isi hati  strategi krna lebih baik ayah atau bang jadi presiden demi demokrasi  pesta rakyat mereka berdua jauh lebih layak ketimbang koruptor ektp yg didukung garis merah pki  buzzer juga mafia ccp demokrasi hidup rakyat jdi happy,Negative
53,2023-04-15,,sebelumnya ketua majelis syura partai ummat amien rais menyatakan sepakat bakal mendukung prabowo subianto untuk maju sebagai calon presiden capres jika anies baswedan gagal maju atau tidak dapat tiket capres,Negative
54,2023-04-15,,tribunnewsbogorcom menteri bumn erick thohir memiliki peluang jadi calon wakil presiden cawapres di pilpres untuk koalisi kebangsaan prabowo subianto,Negative
55,2023-04-15,3731381352.0,yang mengusung anies baswedan sebagai calon presiden di pilpres prabowo subianto,Negative
56,2023-04-15,,sebelumnya ketua majelis syura partai ummat amien rais menyatakan sepakat bakal mendukung prabowo subianto untuk maju sebagai calon presiden capres jika anies baswedan gagal maju atau tidak dapat tiket capres,Negative
57,2023-04-15,,id kasihan pak prabowo kalo jadi presiden nanggung kesalahan pemerintahan sekarang,Negative
58,2023-04-15,,dirgahayu partai gerindra yang ke tahun,Negative
59,2023-04-15,,sehat selalu pak prabowo di pundak anda masa depan bangsa semoga sehat selalu amp saya berharap anda yg jadi presiden nkri dibandingkan calon yg ada,Negative
60,2023-04-15,,pengen banget pilih prabowo jd presiden nkri tp pas ingat ada benalu nkri ini jd ragu gw anehnya ikan buntal ini koq ndk dipecat saja dari gerindra ya,Negative
61,2023-04-15,,chotimah itu kata org medan neng drama bukan soal siapa presiden nya ini soal iknkalau ganjar prabowo menang pastinya ikn di kalimantan tapi penduduk jabotabek jawa barat dan jawa tengah apalagi sumatra berharap anis menang ibu kota tetap di jakarta neng kata banyak org,Positive
62,2023-04-15,,saya sedang menunggu ramalan gus dur bhw pak prabowo akan menjadi presiden,Positive
63,2023-04-15,,iyah pokonamah bapak prabowo next presiden,Positive
64,2023-04-15,,prabowo anis ganjar tidak terbendung lagi untuk menjadi calon presiden ri soal tidak dapat tiket adalah soal lain itulah politik semoga para capres sehat selalu dan tetap mendukung nkri,Positive
65,2023-04-15,,pamor ngabalin dimedsos dan layar kaca tersisa beberapa bulan lagi jika anis terpilih presiden koar koir ngabalin disumbat anis kita tunggu saja apakah anis vs mahfud md menang atau prabowo vs jokowi kalau ganjar sdh resmi di nobatkan sebagai presiden meddos,Negative
66,2023-04-15,,prabowo subianto bahas filosofi kepemimpinan saat terima kunjungan pemred,Positive
67,2023-04-15,,prabowo tidak bisa jd presiden knp ya gara si zonk lihat nyungsep lg kl zonk di pecat mungkin bisa jd presiden,Negative
68,2023-04-15,,hayooo coba share pendapat kalian sobat dekade,Negative
69,2023-04-14,,hensat memenangkan jokowi jadi presiden dengan narasi narasi penuh dagingnya kayaknya akan memenangkan prabowo,Positive
70,2023-04-14,,setuju prabowo presiden,Positive
71,2023-04-14,,itu pikiran anda sendiri karena aku tidak berpikir begitu kesenjangan sosial bukan akibat pak prabowo masuk kabinet jokowi jadi menhan tapi dari akumulasi kebijakan para presiden yang belum bagus ditambah lagi ada yang memperparahnya,Negative
72,2023-04-14,,prabowo subianto bahas filosofi kepemimpinan saat terima kunjungan pemred,Positive
73,2023-04-14,576755999.0,prabowo subianto tak tergoyahkan di puncak elektabilitas calon presiden jika disandingkan dengan beberapa nama capres nama prabowo subianto tetap menjadi favorit nomor untuk melanjutkan perjuangan presiden jokowi pada tahun nanti kirakira apa saja sih yang membuat,Positive
74,2023-04-14,,prabowo presiden bonus dari perjuangan seorang negarawan sejati,Positive
75,2023-04-14,,kadang bingung ne dan sama putra terbaik dan layak untuk menjadi presiden di sedikit perbedaan saja ganjar masih di regional jateng sedangkan prabowo jauh lebih luas bahkan sampe ke luar negeri jd aku masih pengen presiden,Positive
76,2023-04-14,,harga mati prabowo presiden ri,Positive
77,2023-04-14,,inismyname its time for mr prabowo the next presiden in my republic,Positive
78,2023-04-14,,steel pak saya tau si ini keluarga dari mantan ipar anda dari bambang tri dah dititipkan secara khusus oleh eyang to ke anda cuma dialah yg akan menggerogoti anda hingga gagal jadi presiden ngak percaya kita buktikan di,Negative
79,2023-04-14,,berpikir jernih dan tidak perlu berbangga diri karena kita sudah dicontohin sama pak semoga semua lancar,Positive
80,2023-04-14,,presiden joko widodo tidak punya hak berbicara capres dan cawapres karena tidak punya hak yang punya hak adalah ketua partai ibu megawati pak prabowo pak   pak surya pallah pak muhaimin iskandar ketum demokrat ketum pks ketum pan ketum ,Negative
81,2023-04-14,,prabowo subianto bahas filosofi kepemimpinan saat terima kunjungan pemred,Positive
82,2023-04-14,,menteri bumn erick thohir memiliki peluang jadi calon wakil presiden cawapres di pilpres untuk koalisi kebangsaan prabowo subianto,Positive
83,2023-04-14,,mari kita kembali ke tujuan utama dan citacita mulia perjuangan kita bersama yaitu mengantarkan prabowo subianto presiden ri tegas rudy prabowo,Positive
84,2023-04-14,,tahun saya tidak memikirkan pileg atau pun pilkada urusan saya hanya satu jadikan prabowo presiden tuturnya prabowo,Positive
85,2023-04-14,,wakil sekjen partai gerindra rudy susmanto minta para kader partai gerindra di kabupaten bogor fokus mendukung prabowo subianto menjadi calon presiden indonesia atau capres prabowo,Positive
86,2023-04-14,,itu kampanye capres posisi pak prabowo saat ini bukan sebagai presiden yang dengan wewenangnya bisa membuat kebijakan dengan jangkauan lebih luas tapi kebijakan yang beliau buat di kemhan juga untuk rakyat sesuai tupoksi jika bukan buat rakyat lalu buat siapa lagi,Positive
87,2023-04-14,48244182.0,wah beginilah reaksi para pimpinan redaksi stasiun tv ketika bertemu pak prabowo,Positive
88,2023-04-14,,kader gerindra untuk meringankan jalur perjuangan ketua umum yang juga calon presiden partai gerindra prabowo subianto untuk maju di pilpres prabowo subianto,Positive
89,2023-04-14,,elektabilitas atau tingkat keterpilihan menteri pertahanan prabowo subianto berada di posisi pertama sebagai calon presiden capres pada pilpres berdasarkan hasil survei indonesia survey center isc pada akhir maret hingga awal april,Positive
90,2023-04-14,,diketahui elektabilitas prabowo berada di posisi pertama sebagai calon presiden capres pada pilpres berdasarkan hasil survei isc pada akhir maret hingga awal april prabowo subianto,Positive
91,2023-04-14,,rudy susmanto mengingatkan tujuan utama partai gerindra dalam pemilu ini adalah memenangkan prabowo sebagai presiden prabowo subianto,Positive
92,2023-04-14,,wasekjen dpppartai gerindrarudy susmantomengatakan bahwa saat ini pihaknya tengah fokus untuk memenangkanprabowo subianto jadi presidendi mendatang prabowo subianto,Positive
93,2023-04-14,,partai gerindra fokus menangkan prabowo jadi presiden wasekjen dpp ingatkan ini jelang pileg prabowo subianto,Positive
94,2023-04-14,,peneliti senior indonesia survey center isc chairul ansari mengungkapkan empat alasan prabowo subianto lebih unggul dari ganjar pranowo dan anies baswedan dalam survei bursa calon presiden untuk pemilu mendatang prabowo subianto,Positive
95,2023-04-14,,relawan jokowi kembali menggelar musyawarah rakyat musra memilih calon presiden di pemilu prabowo subianto,Positive
96,2023-04-14,,setelah berhasil dilantik menjadi menteri pertahanan ri oleh presiden ri joko widodo masa pemerintahan periode kini prabowo banyak yang mendukung untuk maju sebagai calon pilpres kembali prabowo subianto,Positive
97,2023-04-14,,inismyname fahnoor smoga sikap yg sama saat anies yg terpilih presiden,Negative
98,2023-04-14,,dan anies baswedan dalam survei mengenai kandidat calon presiden untuk pemilu di indonesia prabowo subianto,Positive
99,2023-04-14,,prabowo subianto lebih unggul dalam survei calon presiden simak faktor penyebabnya prabowo subianto,Positive
100,2023-04-14,,jakarta komite nasional pemuda indonesia knpi mendorong presiden joko widodo jokowi dan partai politik koalisi untuk mengusung prabowo subianto sebagai capres prabowo subianto,Positive
101,2023-04-14,1322178134.0,dalam menghadapi pilpres nasdem sebelumnya telah mendeklarasikan mantan gubernur dki jakarta anies baswedan sebagai calon presiden prabowo subianto,Positive
102,2023-04-14,,fahnoor saya gak dukung jokowi saya dukung tp saya terima takdir allah yg menetapkan jd presiden,Negative
103,2023-04-14,,bisa juga ps mahfud karena gerindra pkb sudah koalisi awal mboh lah bagi saya yg penting ada di depannya rindu punya presiden jendral,Negative
104,2023-04-14,,pemimpin sejati yg mampu merangkul semua anak bangsa semoga pak prabowo menjadi presiden republik indonesia,Positive
105,2023-04-14,,bagus dan rapih banget ya,Negative
106,2023-04-14,,dan anies baswedan dalam survei mengenai kandidat calon presiden untuk pemilu di indonesia prabowo subianto,Negative
107,2023-04-14,,prabowo subianto lebih unggul dalam survei calon presiden simak faktor penyebabnya prabowo subianto,Positive
108,2023-04-14,,survei terbaru mengenai bursa calon presiden untuk pemilu yang dilakukan indonesia survey center isc menemukan bahwa prabowo subianto unggul dari ganjar pranowo dan anies baswedan prabowo subianto,Positive
109,2023-04-14,,sementara warganet lainnya menyampaikan kecupan itu bukti emakemak di medan mendukung prabowo untuk maju sebagai presiden prabowo subianto,Positive
110,2023-04-14,,apalagi mereka juga menghormati sejumlah partai politik yang mengusung kadernya untuk maju di pemilihan presiden pilpres prabowo subianto,Positive
111,2023-04-14,,masyarakat banten bersaksi bapak prabowo subianto dan bapak erick thohir adalah pemimpin yang layak untuk memimpin indonesia melalui pemilihan presiden nanti ujar arif prabowo subianto,Positive
112,2023-04-14,,menteri bumn erick thohir memiliki peluang jadi calon wakil presiden cawapres di pilpres untuk koalisi kebangsaan prabowo subianto,Positive
113,2023-04-14,,oke siap ganti presiden,Positive
114,2023-04-14,,inismyname pilih ps pilih anies rasyid baswedan insyaa allah presiden ri periode dan aamiin allahumma aamiin,Positive
115,2023-04-14,,untuk memimpin indonesia melalui pemilihan presiden nanti ujar arif prabowo subianto,Positive
116,2023-04-14,,dalam beberapa bulan terakhir dibandingkan dua kandidat yang digadanggadang bakal menjadi calon presiden pada pilpres ganjar pranowo dan anies baswedan prabowo subianto,Positive
117,2023-04-14,3306055003.0,dan anies baswedan dalam survei mengenai kandidat calon presiden untuk pemilu di indonesia prabowo subianto,Positive
118,2023-04-14,3306055003.0,prabowo subianto lebih unggul dalam survei calon presiden simak faktor penyebabnya prabowo subianto,Positive
119,2023-04-14,3306055003.0,survei terbaru mengenai bursa calon presiden untuk pemilu yang dilakukan indonesia survey center isc menemukan bahwa prabowo subianto unggul dari ganjar pranowo dan anies baswedan prabowo subianto,Positive
120,2023-04-14,,siapakah yang paling pantas menjadi presiden ri periode anies rasyid baswedan prabowo subianto ganjar pranowo total suara berikan suara anda klik link tolong forward ke group dan temantemanmu ya,Negative
121,2023-04-14,,cebong ri tni ternyata ikan buntal fadlizonk itu pembela terorisklo kagak gercep dipecat dari pasti pak kalah lagi pilpres gagal lagi jadi presiden sebagai penerus presiden pak,Negative
122,2023-04-14,,samosir marm sy dukung penuh prabowo calon presiden ri sedangkan presiden ri serahkan pada yg kompeten yakni anies rasyid baswedan,Negative
123,2023-04-14,,maju terus pantang mundur,Positive
124,2023-04-14,,steel pak kalau mau menang pemilu tolong si di keluarkan dr partai,Negative
125,2023-04-14,,bahas apa saja ya mereka,Negative
126,2023-04-14,,aalona amin al fatihah ayah,Negative
127,2023-04-14,,prabowo subianto bahas filosofi kepemimpinan saat terima kunjungan pemred,Positive
128,2023-04-14,,aalona yes wis wayahe pak prabowo presiden indonesia thn,Positive
129,2023-04-14,58880688.0,zulkifli hasan bantah isu koalisi besar dukung prabowo jadi capres sebut ada obrolan sanasini isu pan dukung tok ketua umum gerindra prabowo subianto sebagai calon presiden capres usungan koalisi besar dibantah zulkifli hasan,Negative
130,2023-04-13,,ibusalsa mareta sambat jaya yantie setuju banget ngeri teroris tuhapa pak belum baca berita teroris ini ya padahal sudah banyak netizen yang menggonggong di twitter cepat pecat fadlizonk dari klo ingin jadi presiden penerus presiden pak di tahun,Negative
131,2023-04-13,,bahrawi prabu ngeriiiteroris tuhkek gini kok fadli zonk anak buahnya pak ingin densus sebaiknya dibubarkancepat keluarkan fadlizon dari klo pak prabowo ingin mendapat simpati warga indonesia dan menang pemilu sebagai presiden penerus presiden pak,Negative
132,2023-04-13,138632715.0,inismyname anies baswedan saja anak muda cerdas inshaallah menjadi presiden ri,Negative
133,2023-04-13,,presiden,Positive
134,2023-04-13,,alhamdulillah malam ganjil terlewati bdg penuh hikmah insyaallah,Negative
135,2023-04-13,,saya dukung penuh prabowo dll maju capres dan untuk presiden ri tetap anies rb,Negative
136,2023-04-13,,saya dukung prabowo dll capres dan untuk presiden ri tetap anies rb,Positive
137,2023-04-13,,semoga pak prabowo tetap jadi menteri pertahanan saat pak anies presiden indonesia,Negative
138,2023-04-13,4517581027.0,inismyname calon presiden yg ke tiga kalinya,Negative
139,2023-04-13,,mantap nih ormas celebes ingin prabowo subianto jadi presiden allinprabowo dekade mendingprabowo terusmajubersamaprabowo maju bersama prabowo terbukti kerjanya prabowo,Positive
140,2023-04-13,576755999.0,aamiin dan jadi prabowo presiden di,Positive
141,2023-04-13,,fahnoor inismyname kok saya gak yakin saya lebih percaya pak anies baswedan jd presiden ri di nanti buktinya lihatlah miniatur nkri yaitu jakarta yg maju pesat selama dipimpin pak anies,Negative
142,2023-04-13,,serta dianggap merupakan referesentasi politik presiden jokowi namun sepertinya hal ini tidak menjadi hambatan dalam mencari kesepahaman diantara partai politik terkait pilpres yang akan datang prabowo subianto,Positive
143,2023-04-13,485839193.0,gak kebayang gimana kl prabowo menang jadi presiden dan si buntel jadi menteri nya makin pongah aja tuh yang disampingnya,Positive
144,2023-04-13,,presiden prediksi gwklau  prabowo pasti anies ganjar nyungsep,Positive
145,2023-04-13,,slebew nikmatilah sisa kebagian mu wahai cebong komunis insyallah prabowo presiden dan kalian dibikin modar semua,Positive
146,2023-04-13,,inismyname,Negative
147,2023-04-13,,yess presiden ri,Positive
148,2023-04-13,,mudah mudahanthn bisa jadi presiden yg sangat bijaksanamaju terus pak kami siap dukung bapakwalau kami rakyat kecilmerdeka,Positive
149,2023-04-13,,tina gue suka banget nih sama karakter pak prabowo yang kaya gini yang indonesia butuhin jiwa kepemimpinannya udah pas prabowo presiden,Positive
150,2023-04-13,,kalau aku mah ogah berantem karena rebutan gebetan bertarung atau cari yg lain kalau presiden pilih aja,Positive
151,2023-04-13,,rakyat masih satu komando harapkan ganjar jadi presiden odgj spyair bpkb pak prabowo beauty is me wkeyaki fes kota depok,Negative
152,2023-04-13,,kami berdoa rakyat palestina dan ketaatan kepada konstitusi bisa membuat perjuangan dan menang di pilpres sementara biarlah rakyat yg memenangkan prabowo utk duduk di kursi presiden,Positive
153,2023-04-13,,kedua beliau yang sama ounya ketulusan demi kuatnya nkri terimakasih dan kami bangga atas apa yang sudah bapak berikan buat indonesia,Positive
154,2023-04-13,,orang cerdas bisa menghargai apa yang lakukan demi kuatnya nkri walau di fitnah di caci tetap senyum demi kebaikan,Positive
155,2023-04-13,,segitu cintanya kepada republik inimasih ada yang meragukan,Positive
156,2023-04-13,,mari kita kembali ke tujuan utama dan citacita mulia perjuangan kita bersama yaitu mengantarkan prabowo subianto presiden ri tegas rudy prabowo,Positive
157,2023-04-13,,tahun saya tidak memikirkan pileg atau pun pilkada urusan saya hanya satu jadikan prabowo presiden tuturnya prabowo,Positive
158,2023-04-13,,wakil sekjen partai gerindra rudy susmanto minta para kader partai gerindra di kabupaten bogor fokus mendukung prabowo subianto menjadi calon presiden indonesia atau capres prabowo,Positive
159,2023-04-13,,partai gerindra fokus menangkan prabowo jadi presiden wasekjen dpp ingatkan ini jelang pileg prabowo subianto,Positive
160,2023-04-13,,lembaga survei indonesia lsi menyampaikan hasil surveinya terkait dukungan terhadap kandidat calon presiden di pemilu prabowo subianto,Positive
161,2023-04-13,306615832.0,prabowo puan vs anies khofifah siapa jadi presiden ri,Negative
162,2023-04-13,,cenderung memberikan dukungan buat prabowo subianto dan ganjar pranowo sebagai kandidat calon presiden capres pemilu prabowo subianto,Positive
163,2023-04-13,,update hasil survei elektabilitas prabowo subianto pemilihan presiden hari ini prabowo subianto,Positive
164,2023-04-13,,ketua umum gerindra prabowo subianto menjadi urutan teratas dalam survei elektabilitas calon presiden pada pemilu berdasarkan jajak pendapat yang dilakukan oleh lembaga indonesia survey center isc prabowo subianto,Positive
165,2023-04-13,,prabowo subianto lebih unggul dalam survei calon presiden simak faktor penyebabnya prabowo subianto,Positive
166,2023-04-13,169887451.0,pak ditunggu foto nya ada di pemilihan presiden jng bawa embel agama lagi ya nkri pancasila saja kita mah,Positive
167,2023-04-13,,dalam beberapa bulan terakhir dibandingkan dua kandidat yang digadanggadang bakal menjadi calon presiden pada pilpres ganjar pranowo dan anies baswedan prabowo subianto,Negative
168,2023-04-13,,prabowo subianto lebih unggul dalam survei calon presiden simak faktor penyebabnya,Positive
169,2023-04-13,,kita juga melihat langsung bahwa rangkaian perayaan hut partai gerindra ke di berbagai kota menjadi lautan manusia karena selalu dihadiri puluhan ribu orang sangat antusias mendukung pak prabowo menjadi presiden lanjut dia prabowo subianto,Positive
170,2023-04-13,,selain itu kita melihat gestur gestur politik berikut berbagai pujian yang dianggap sebagai endorsement atau dukungan tokohtokoh yang amat dihormati kepada pak prabowo untuk menjadi presiden ujar sufmi dasco ahmad prabowo subianto,Positive
171,2023-04-13,,selain itu lanjut dia semakin banyak dukungan untuk prabowo subianto melangkah maju sebagai calon presiden capres pada pemilihan umum atau pemilu mendatang,Positive
172,2023-04-13,,pada kesempatan itu muzani sempat berbicara mengenai pentingnya peran strategis kader gerindra untuk meringankan jalur perjuangan prabowo yang juga bakal calon presiden partai gerindra prabowo subianto untuk maju di pilpres prabowo subianto,Positive
173,2023-04-13,,dan pada nanti kami minta saudarasaudara semua kembali mendukung pak prabowo sebagai calon presiden prabowo subianto,Positive
174,2023-04-13,,update hasil survei elektabilitas prabowo subianto pemilihan presiden hari ini,Positive
175,2023-04-13,,jakarta lembaga survei indonesia lsi menyampaikan hasil surveinya terkait dukungan terhadap kandidat calon presiden di pemilu prabowo subianto,Positive
176,2023-04-13,726059647.0,jakarta komite nasional pemuda indonesia knpi mendorong presiden joko widodo jokowi dan partai politik koalisi untuk mengusung prabowo subianto sebagai capres,Positive
177,2023-04-13,726059647.0,elektabilitas atau tingkat keterpilihan menteri pertahanan prabowo subianto berada di posisi pertama sebagai calon presiden capres pada pilpres berdasarkan hasil survei indonesia survey center isc pada akhir maret hingga awal april,Positive
178,2023-04-13,,pada kesempatan itu muzani sempat berbicara mengenai pentingnya peran strategis kader gerindra untuk meringankan jalur perjuangan prabowo yang juga bakal calon presiden partai gerindra prabowo subianto untuk maju di pilpres prabowo subianto,Positive
179,2023-04-13,,update hasil survei elektabilitas prabowo subianto pemilihan presiden hari ini prabowo subianto,Positive
180,2023-04-13,,jakarta elektabilitas atau tingkat keterpilihan menteri pertahanan prabowo subianto berada di posisi pertama sebagai calon presiden capres pd pilpres berdasarkan hasil survei indonesia survey center isc pd akhir maret hingga awal april,Positive
181,2023-04-13,,ketua harian dpp partai gerindra sufmi dasco ahmad mengatakan tiga partai politik sudah bertemu dan menyatakan mendukung prabowo subianto sebagai calon presiden di pilpres prabowo subianto,Positive
182,2023-04-13,,jakarta lembaga survei indonesia lsi merilis tingkat elektabilitas sosok potensial calon presiden capres pada pemilu prabowo subianto,Positive
183,2023-04-13,,ketum gerindra prabowo subianto menjawab kemungkinan maju sebagai calon presiden dari koalisi besar dan berhadapan lagi dengan capres dari pdip pada prabowo subianto,Positive
184,2023-04-13,,djayadi menambahkan melihat tren pemilihan presiden dengan simulasi tiga nama tersebut prabowo subianto,Positive
185,2023-04-13,,lembaga survei indonesia lsi merilis survei terbaru bakal calon presiden prabowo subianto,Positive
186,2023-04-13,,partai gerindra fokus menangkan prabowo jadi presiden wasekjen dpp ingatkan ini jelang pileg prabowo subianto,Positive
187,2023-04-13,,lembaga survei indonesia lsi merilis tingkat elektabilitas sosok potensial calon presiden capres pada pemilu prabowo subianto,Positive
188,2023-04-13,,dalam survei mengenai calon presiden untuk pemilihan umum peneliti senior dari indonesia survey center isc chairul ansari menyajikan empat alasan mengapa prabowo subianto memiliki keunggulan dari ganjar pranowo dan anies baswedan,Positive
189,2023-04-13,,pilpres ganjar mahfud md prabowo eric thohir aniesandika perkasa ini baru sama kuat kita tetap pilih prabowoeric thohir kata gusdur saatnya prabowo masa tua jadi presiden dan dukungan presiden jokowi juga,Positive
190,2023-04-13,,lembaga survei indonesia lsi merilis tingkat elektabilitas sosok potensial calon presiden capres pada pemilu prabowo subianto,Positive
191,2023-04-13,,sudah mendapat dukungan dari pan pbb dan perindo untuk menjadi calon presiden capres pada pemilu prabowo subianto,Positive
192,2023-04-13,,telah membuat semakin yakin kita semua bahwa pak prabowo akan menjadi presiden ri lanjut andre prabowo subianto,Positive
193,2023-04-13,,burhanuddin menjelaskan setidaknya ada king maker dalam pemilihan presiden prabowo subianto,Positive
194,2023-04-13,,survei elektabilitas prabowo subianto di pilpres versi lsn januari lembaga survei nasional lsn merilis hasil survei terbarunya terkait kandidat calon presiden prabowo subianto,Positive
195,2023-04-13,,survei elektabilitas prabowo subianto di pilpres versi lsn januari lembaga survei nasional lsn merilis hasil survei terbarunya terkait kandidat calon presiden prabowo subianto,Positive
